land,date,driving,walking,transit,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
Mecklenburg-Western Pomerania,2020-03-23,52.2,,,172,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,,0.0,,100.0,0.0,4.0,155.0,-4.0,2.31,0,14,16.1,10.69,0.0,9.63,-0.25,0.0,,,,0.0,0.0,,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-24,51.95,,,199,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,27.0,,15.7,,0.25,0.0,2.67,176.0,21.0,2.16,0,15,16.1,12.36,1.68,10.93,1.3,0.0,,,,0.0,0.0,,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-25,53.33,,,218,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,19.0,214.0,9.55,,0.29,0.0,1.19,185.0,9.0,1.89,0,16,16.1,13.54,1.18,11.49,0.56,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-26,57.55,,,244,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,26.0,240.0,11.93,12.15,0.27,0.27,0.74,199.0,14.0,1.69,0,17,16.1,15.16,1.62,12.36,0.87,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-27,54.92,,,259,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,15.0,254.0,6.15,6.25,0.35,0.35,0.75,209.0,10.0,1.64,0,18,16.1,16.09,0.93,12.98,0.62,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-28,48.42,,,308,0,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,49.0,303.0,18.92,19.29,0.23,0.23,0.83,257.0,48.0,1.8,0,19,16.1,19.13,3.04,15.97,2.98,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
Mecklenburg-Western Pomerania,2020-03-29,50.6,,,348,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,40.0,340.0,12.99,13.2,0.26,0.26,1.32,303.0,46.0,2.05,0,20,16.1,21.62,2.48,18.82,2.86,1.0,1.0,,,0.0,0.0,2.38,0,0.06,0.06
Mecklenburg-Western Pomerania,2020-03-30,58.2,,,356,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,8.0,346.0,2.3,2.35,0.58,0.57,1.59,300.0,-3.0,1.85,0,21,16.1,22.12,0.5,18.64,-0.19,0.0,1.0,0.0,0.0,100.0,100.0,2.44,0,0.06,0.0
Mecklenburg-Western Pomerania,2020-03-31,59.01,,,366,1,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,10.0,353.0,2.81,2.89,0.52,0.51,1.61,268.0,-32.0,1.32,0,22,16.1,22.74,0.62,16.65,-1.99,0.0,1.0,0.0,0.0,100.0,100.0,3.12,0,0.06,0.0
Mecklenburg-Western Pomerania,2020-04-01,59.02,,,406,3,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,40.0,389.0,10.93,11.33,0.28,0.28,1.4,275.0,7.0,1.13,0,23,16.1,25.22,2.48,17.08,0.43,2.0,3.0,200.0,200.0,0.13,0.13,7.69,0,0.19,0.12
Mecklenburg-Western Pomerania,2020-04-02,59.51,,,438,3,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,32.0,415.0,7.88,8.23,0.32,0.31,1.0,273.0,-2.0,0.98,0,24,16.1,27.21,1.99,16.96,-0.12,0.0,3.0,0.0,0.0,100.0,100.0,4.0,0,0.19,0.0
Mecklenburg-Western Pomerania,2020-04-03,55.13,,,468,4,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,30.0,435.0,6.85,7.23,0.34,0.33,0.93,296.0,23.0,1.0,0,25,16.1,29.07,1.86,18.39,1.43,1.0,4.0,33.33,33.33,0.2,0.2,4.08,0,0.25,0.06
Mecklenburg-Western Pomerania,2020-04-04,45.54,,,501,5,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,33.0,456.0,7.05,7.59,0.33,0.32,0.93,329.0,33.0,1.07,0,26,16.1,31.12,2.05,20.44,2.05,1.0,5.0,25.0,25.0,0.21,0.21,4.17,0,0.31,0.06
Mecklenburg-Western Pomerania,2020-04-05,58.8,,,523,5,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,22.0,473.0,4.39,4.82,0.41,0.39,1.0,324.0,-5.0,0.97,0,27,16.1,32.49,1.37,20.13,-0.31,0.0,5.0,0.0,0.0,100.0,100.0,3.28,0,0.31,0.0
Mecklenburg-Western Pomerania,2020-04-06,64.68,,,528,6,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5.0,477.0,0.96,1.06,1.03,0.96,1.12,310.0,-14.0,0.88,0,28,16.1,32.8,0.31,19.26,-0.87,1.0,6.0,20.0,20.0,0.23,0.23,4.13,0,0.37,0.06
Mecklenburg-Western Pomerania,2020-04-07,63.54,,,531,8,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,486.0,0.57,0.63,1.54,1.42,1.0,287.0,-23.0,0.78,0,29,16.1,32.99,0.19,17.83,-1.43,2.0,8.0,33.33,33.33,0.2,0.2,4.55,0,0.5,0.12
Mecklenburg-Western Pomerania,2020-04-08,65.35,,,555,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,24.0,499.0,4.52,4.94,0.41,0.39,0.74,296.0,9.0,0.76,1,30,16.1,34.48,1.49,18.39,0.56,3.0,11.0,37.5,37.5,0.19,0.19,4.94,1,0.68,0.19
Mecklenburg-Western Pomerania,2020-04-09,59.83,,,572,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,17.0,474.0,3.06,3.41,0.49,0.47,0.57,264.0,-32.0,0.62,0,31,16.1,35.53,1.06,16.4,-1.99,0.0,11.0,0.0,0.0,100.0,100.0,5.48,2,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-10,50.73,,,586,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,14.0,455.0,2.45,2.95,0.56,0.5,0.5,238.0,-26.0,0.52,0,32,16.1,36.4,0.87,14.79,-1.62,0.0,11.0,0.0,0.0,100.0,100.0,5.47,3,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-11,47.24,,,601,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,15.0,436.0,2.56,3.3,0.55,0.48,0.56,245.0,7.0,0.52,0,33,16.1,37.34,0.93,15.22,0.43,0.0,11.0,0.0,0.0,100.0,100.0,4.2,4,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-12,49.17,,,605,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,433.0,0.67,0.92,1.36,1.06,0.7,239.0,-6.0,0.5,0,34,16.1,37.58,0.25,14.85,-0.37,0.0,11.0,0.0,0.0,100.0,100.0,3.41,5,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-13,59.36,,,618,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,13.0,446.0,2.15,3.0,0.6,0.5,0.88,212.0,-27.0,0.42,0,35,16.1,38.39,0.81,13.17,-1.68,0.0,11.0,0.0,0.0,100.0,100.0,2.72,6,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-14,67.36,,,619,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,420.0,0.16,0.22,4.62,3.43,0.86,181.0,-31.0,0.35,0,36,16.1,38.45,0.06,11.24,-1.93,0.0,11.0,0.0,0.0,100.0,100.0,1.8,7,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-15,69.75,,,624,11,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,5.0,406.0,0.81,1.19,1.17,0.88,0.71,156.0,-25.0,0.29,0,37,16.1,38.76,0.31,9.69,-1.55,0.0,11.0,0.0,0.0,100.0,100.0,0.0,8,0.68,0.0
Mecklenburg-Western Pomerania,2020-04-16,70.03,,,634,13,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,10.0,390.0,1.6,2.46,0.72,0.56,0.57,133.0,-23.0,0.24,0,38,16.1,39.39,0.62,8.26,-1.43,2.0,13.0,18.18,18.18,0.23,0.23,1.03,9,0.81,0.12
Mecklenburg-Western Pomerania,2020-04-17,69.03,,,634,13,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,375.0,0.0,0.0,100.0,100.0,0.43,111.0,-22.0,0.19,0,39,16.1,39.39,0.0,6.9,-1.37,0.0,13.0,0.0,0.0,100.0,100.0,0.96,10,0.81,0.0
Mecklenburg-Western Pomerania,2020-04-18,60.54,,,645,14,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,11.0,337.0,1.74,2.93,0.69,0.51,0.5,117.0,6.0,0.2,0,40,16.1,40.07,0.68,7.27,0.37,1.0,14.0,7.69,7.69,0.32,0.32,1.55,11,0.87,0.06
Mecklenburg-Western Pomerania,2020-04-19,70.3,,,651,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6.0,303.0,0.93,1.78,1.05,0.68,0.6,120.0,3.0,0.2,0,41,16.1,40.44,0.37,7.45,0.19,1.0,14.0,7.14,7.14,0.33,0.33,2.29,12,0.93,0.06
Mecklenburg-Western Pomerania,2020-04-20,71.54,,,653,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,297.0,0.31,0.66,2.59,1.37,0.75,98.0,-22.0,0.16,0,42,16.1,40.57,0.12,6.09,-1.37,0.0,14.0,0.0,0.0,100.0,100.0,2.33,13,0.93,0.0
Mecklenburg-Western Pomerania,2020-04-21,71.81,,,655,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,289.0,0.31,0.67,2.59,1.35,1.0,83.0,-15.0,0.14,0,43,16.1,40.69,0.12,5.16,-0.93,0.0,14.0,0.0,0.0,100.0,100.0,2.42,14,0.93,0.0
Mecklenburg-Western Pomerania,2020-04-22,72.53,,,656,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,250.0,0.15,0.35,4.88,2.33,0.83,70.0,-13.0,0.11,0,44,16.1,40.75,0.06,4.35,-0.81,0.0,12.0,0.0,0.0,100.0,100.0,2.68,15,0.93,0.0
Mecklenburg-Western Pomerania,2020-04-23,74.47,,,659,15,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,221.0,0.46,1.2,1.84,0.88,0.67,58.0,-12.0,0.09,0,45,16.1,40.94,0.19,3.6,-0.75,0.0,12.0,0.0,0.0,100.0,100.0,1.49,16,0.93,0.0
Mecklenburg-Western Pomerania,2020-04-24,73.6,,,661,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,193.0,0.3,0.9,2.62,1.08,0.5,56.0,-2.0,0.09,0,46,16.1,41.06,0.12,3.48,-0.12,1.0,12.0,6.67,8.33,0.34,0.31,2.54,17,0.99,0.06
Mecklenburg-Western Pomerania,2020-04-25,64.06,,,667,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6.0,166.0,0.91,3.11,1.07,0.49,0.33,49.0,-7.0,0.08,0,47,16.1,41.44,0.37,3.04,-0.43,0.0,11.0,0.0,0.0,100.0,100.0,2.0,18,0.99,0.0
Mecklenburg-Western Pomerania,2020-04-26,72.86,,,673,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6.0,150.0,0.9,3.61,1.08,0.45,0.6,54.0,5.0,0.08,0,48,16.1,41.81,0.37,3.35,0.31,0.0,11.0,0.0,0.0,100.0,100.0,1.22,19,0.99,0.0
Mecklenburg-Western Pomerania,2020-04-27,73.97,,,674,16,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,146.0,0.15,0.67,5.0,1.36,0.75,50.0,-4.0,0.08,0,49,16.1,41.87,0.06,3.11,-0.25,0.0,10.0,0.0,0.0,100.0,100.0,1.11,20,0.99,0.0
Mecklenburg-Western Pomerania,2020-04-28,73.32,,,675,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,144.0,0.15,0.68,5.01,1.33,1.33,41.0,-9.0,0.06,0,50,16.1,41.93,0.06,2.55,-0.56,1.0,9.0,6.25,10.0,0.35,0.29,2.27,21,1.06,0.06
Mecklenburg-Western Pomerania,2020-04-29,76.68,,,687,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,12.0,132.0,1.78,8.33,0.68,0.31,2.0,53.0,12.0,0.08,0,51,16.1,42.68,0.75,3.29,0.75,0.0,6.0,0.0,0.0,100.0,100.0,2.9,22,1.06,0.0
Mecklenburg-Western Pomerania,2020-04-30,75.99,,,690,17,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,118.0,0.44,2.27,1.91,0.58,1.33,45.0,-8.0,0.07,0,52,16.1,42.87,0.19,2.8,-0.5,0.0,6.0,0.0,0.0,100.0,100.0,3.23,23,1.06,0.0
Mecklenburg-Western Pomerania,2020-05-01,71.64,,,693,18,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,107.0,0.43,2.54,1.92,0.55,1.33,42.0,-3.0,0.06,0,53,16.1,43.05,0.19,2.61,-0.19,1.0,7.0,5.88,16.67,0.36,0.24,4.17,24,1.12,0.06
Mecklenburg-Western Pomerania,2020-05-02,68.61,,,695,18,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,94.0,0.29,1.87,2.73,0.66,1.25,42.0,0.0,0.06,0,54,16.1,43.18,0.12,2.61,0.0,0.0,7.0,0.0,0.0,100.0,100.0,4.55,25,1.12,0.0
Mecklenburg-Western Pomerania,2020-05-03,86.85,,,698,18,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,93.0,0.43,3.19,1.93,0.48,1.0,43.0,1.0,0.06,0,55,16.1,43.36,0.19,2.67,0.06,0.0,7.0,0.0,0.0,100.0,100.0,4.35,26,1.12,0.0
Mecklenburg-Western Pomerania,2020-05-04,87.07,,,699,18,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,81.0,0.14,1.08,5.18,0.95,1.0,43.0,0.0,0.06,0,56,16.1,43.42,0.06,2.67,0.0,0.0,7.0,0.0,0.0,100.0,100.0,5.71,27,1.12,0.0
Mecklenburg-Western Pomerania,2020-05-05,88.64,,,703,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,84.0,0.57,4.94,1.53,0.39,0.75,44.0,1.0,0.06,0,57,16.1,43.67,0.25,2.73,0.06,1.0,8.0,5.56,14.29,0.37,0.25,5.56,28,1.18,0.06
Mecklenburg-Western Pomerania,2020-05-06,91.57,,,711,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,8.0,87.0,1.14,9.52,0.91,0.29,0.6,50.0,6.0,0.07,-1,58,16.1,44.17,0.5,3.11,0.37,0.0,8.0,0.0,0.0,100.0,100.0,6.25,29,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-07,93.67,,,715,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,81.0,0.56,4.6,1.55,0.4,0.75,48.0,-2.0,0.07,0,59,16.1,44.42,0.25,2.98,-0.12,0.0,6.0,0.0,0.0,100.0,100.0,8.0,30,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-08,98.89,,,718,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,84.0,0.42,3.7,1.98,0.45,1.0,45.0,-3.0,0.06,0,60,16.1,44.6,0.19,2.8,-0.19,0.0,6.0,0.0,0.0,100.0,100.0,3.7,31,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-09,97.95,,,722,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,77.0,0.56,4.76,1.57,0.4,1.33,48.0,3.0,0.07,0,61,16.1,44.85,0.25,2.98,0.19,0.0,5.0,0.0,0.0,100.0,100.0,4.55,32,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-10,103.25,,,726,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,75.0,0.55,5.19,1.57,0.38,1.33,51.0,3.0,0.07,0,62,16.1,45.1,0.25,3.17,0.19,0.0,4.0,0.0,0.0,100.0,100.0,4.55,33,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-11,215.15,,,728,19,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,75.0,0.28,2.67,2.85,0.53,1.33,41.0,-10.0,0.06,0,63,16.1,45.23,0.12,2.55,-0.62,0.0,4.0,0.0,0.0,100.0,100.0,4.76,34,1.18,0.0
Mecklenburg-Western Pomerania,2020-05-12,215.15,,,729,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,74.0,0.14,1.33,5.39,0.82,1.0,39.0,-2.0,0.05,0,64,16.1,45.29,0.06,2.42,-0.12,1.0,5.0,5.26,25.0,0.38,0.21,5.0,35,1.24,0.06
Mecklenburg-Western Pomerania,2020-05-13,104.4,,,736,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,7.0,80.0,0.96,9.46,1.03,0.3,0.75,43.0,4.0,0.06,0,65,16.1,45.72,0.43,2.67,0.25,0.0,5.0,0.0,0.0,100.0,100.0,3.23,36,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-14,104.07,,,739,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,80.0,0.41,3.75,2.03,0.44,0.75,44.0,1.0,0.06,0,66,16.1,45.91,0.19,2.73,0.06,0.0,5.0,0.0,0.0,100.0,100.0,3.23,37,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-15,107.22,,,740,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,79.0,0.14,1.25,5.46,0.85,0.75,42.0,-2.0,0.06,0,67,16.1,45.97,0.06,2.61,-0.12,0.0,4.0,0.0,0.0,100.0,100.0,3.12,38,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-16,97.61,,,746,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6.0,79.0,0.81,7.59,1.17,0.32,1.0,47.0,5.0,0.07,0,68,16.1,46.34,0.37,2.92,0.31,0.0,4.0,0.0,0.0,100.0,100.0,3.57,39,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-17,114.04,,,748,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,75.0,0.27,2.53,2.92,0.55,1.0,45.0,-2.0,0.06,0,69,16.1,46.47,0.12,2.8,-0.12,0.0,4.0,0.0,0.0,100.0,100.0,4.0,40,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-18,112.65,,,752,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,4.0,78.0,0.53,5.33,1.62,0.38,1.0,41.0,-4.0,0.06,0,70,16.1,46.72,0.25,2.55,-0.25,0.0,4.0,0.0,0.0,100.0,100.0,4.0,41,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-19,118.42,,,752,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,77.0,0.0,0.0,100.0,100.0,1.0,37.0,-4.0,0.05,1,71,16.1,46.72,0.0,2.3,-0.25,0.0,3.0,0.0,0.0,100.0,100.0,0.0,42,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-20,134.54,,,755,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,3.0,68.0,0.4,3.9,2.06,0.44,0.75,37.0,0.0,0.05,0,72,16.1,46.9,0.19,2.3,0.0,0.0,3.0,0.0,0.0,100.0,100.0,0.0,43,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-21,134.44,,,762,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,7.0,72.0,0.93,10.29,1.06,0.29,1.0,40.0,3.0,0.05,0,73,16.1,47.34,0.43,2.48,0.19,0.0,3.0,0.0,0.0,100.0,100.0,0.0,44,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-22,130.12,,,763,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,70.0,0.13,1.39,5.62,0.8,1.0,37.0,-3.0,0.05,0,74,16.1,47.4,0.06,2.3,-0.19,0.0,2.0,0.0,0.0,100.0,100.0,0.0,45,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-23,124.95,,,763,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,68.0,0.0,0.0,100.0,100.0,1.0,35.0,-2.0,0.05,0,75,16.1,47.4,0.0,2.17,-0.12,0.0,2.0,0.0,0.0,100.0,100.0,0.0,46,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-24,151.35,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,-3.0,62.0,-0.39,-4.41,0.0,0.0,1.0,31.0,-4.0,0.04,0,76,16.1,47.21,-0.19,1.93,-0.25,0.0,2.0,0.0,0.0,100.0,100.0,0.0,47,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-25,171.18,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,61.0,0.0,0.0,100.0,100.0,0.67,24.0,-7.0,0.03,0,77,16.1,47.21,0.0,1.49,-0.43,0.0,2.0,0.0,0.0,100.0,100.0,0.0,48,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-26,159.06,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,57.0,0.0,0.0,100.0,100.0,0.33,21.0,-3.0,0.03,0,78,16.1,47.21,0.0,1.3,-0.19,0.0,1.0,0.0,0.0,100.0,100.0,0.0,49,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-27,165.19,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,49.0,0.0,0.0,100.0,100.0,-0.0,20.0,-1.0,0.03,0,79,16.1,47.21,0.0,1.24,-0.06,0.0,1.0,0.0,0.0,100.0,100.0,0.0,50,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-28,186.85,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,45.0,0.0,0.0,100.0,100.0,-0.0,14.0,-6.0,0.02,0,80,16.1,47.21,0.0,0.87,-0.37,0.0,1.0,0.0,0.0,100.0,100.0,0.0,51,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-29,251.35,,,759,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,-1.0,41.0,-0.13,-2.22,0.0,0.0,-0.0,11.0,-3.0,0.01,0,81,16.1,47.15,-0.06,0.68,-0.19,0.0,1.0,0.0,0.0,100.0,100.0,0.0,52,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-30,239.76,,,760,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,38.0,0.13,2.44,5.6,0.56,-0.0,8.0,-3.0,0.01,0,82,16.1,47.21,0.06,0.5,-0.19,0.0,1.0,0.0,0.0,100.0,100.0,0.0,53,1.24,0.0
Mecklenburg-Western Pomerania,2020-05-31,253.04,,,761,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,35.0,0.13,2.63,5.61,0.54,,9.0,1.0,0.01,0,83,16.1,47.28,0.06,0.56,0.06,0.0,1.0,0.0,0.0,100.0,100.0,0.0,54,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-01,329.95,,,761,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,33.0,0.0,0.0,100.0,100.0,,6.0,-3.0,0.01,0,84,16.1,47.28,0.0,0.37,-0.19,0.0,1.0,0.0,0.0,100.0,100.0,0.0,55,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-02,210.27,,,761,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,32.0,0.0,0.0,100.0,100.0,,-1.0,-7.0,-0.0,0,85,16.1,47.28,0.0,-0.06,-0.43,0.0,0.0,0.0,0.0,100.0,100.0,0.0,56,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-03,191.97,,,761,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,0.0,25.0,0.0,0.0,100.0,100.0,,-2.0,-1.0,-0.0,0,86,16.1,47.28,0.0,-0.12,-0.06,0.0,0.0,0.0,,100.0,0.0,0.0,57,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-04,200.12,,,763,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,24.0,0.26,8.0,2.97,0.32,,0.0,2.0,0.0,0,87,16.1,47.4,0.12,0.0,0.12,0.0,0.0,0.0,,100.0,0.0,0.0,58,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-05,213.81,,,764,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,24.0,0.13,4.17,5.63,0.42,,4.0,4.0,0.01,-1,88,16.1,47.46,0.06,0.25,0.25,0.0,0.0,0.0,,100.0,0.0,0.0,59,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-06,210.59,,,766,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,20.0,0.26,8.33,2.98,0.31,inf,6.0,2.0,0.01,0,89,16.1,47.59,0.12,0.37,0.12,0.0,0.0,0.0,,100.0,0.0,0.0,60,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-07,228.68,,,773,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,7.0,25.0,0.91,35.0,1.07,0.19,inf,13.0,7.0,0.02,0,90,16.1,48.02,0.43,0.81,0.43,0.0,0.0,0.0,,100.0,0.0,0.0,61,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-08,202.84,,,774,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,22.0,0.13,4.0,5.7,0.43,inf,14.0,1.0,0.02,0,91,16.1,48.08,0.06,0.87,0.06,0.0,0.0,0.0,,100.0,0.0,0.0,62,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-09,204.25,,,780,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,6.0,28.0,0.78,27.27,1.21,0.21,inf,20.0,6.0,0.03,0,92,16.1,48.46,0.37,1.24,0.37,0.0,0.0,0.0,,100.0,0.0,0.0,63,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-10,215.44,,,777,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,-3.0,22.0,-0.38,-10.71,0.0,0.0,3.0,18.0,-2.0,0.02,0,93,16.1,48.27,-0.19,1.12,-0.12,0.0,0.0,0.0,,100.0,0.0,0.0,64,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-11,234.66,,,778,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,1.0,16.0,0.13,4.55,5.73,0.4,3.0,18.0,0.0,0.02,0,94,16.1,48.33,0.06,1.12,0.0,0.0,0.0,0.0,,100.0,0.0,-0.0,65,1.24,0.0
Mecklenburg-Western Pomerania,2020-06-12,243.99,,,780,20,Mecklenburg-Western Pomerania,MV,Schwerin,23213,1609675,2.0,17.0,0.26,12.5,3.03,0.27,1.0,19.0,1.0,0.02,0,95,16.1,48.46,0.12,1.18,0.06,0.0,0.0,0.0,,100.0,0.0,-0.0,66,1.24,0.0
